iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model,outcome,Coefficient
factor(state)19,Conditional,8.28665092103076e-6,0.3258179062151112,-4.648669143966645,8868,0.3258270215311243,2.7975936342845967e-5,115051402.19471648,11499348799.571627,8865.026754656352,-5.767441277220203,-3.5298970107130865,0.5708125975581866,NA,-5.767441277220203,-3.5298970107130865,SW2,SBP,"-4.65 (-5.77, -3.53)"
factor(state)2,Conditional,3.3446903116715354e-6,0.5128144928267473,-8.056109267359224,8868,0.5128181719860901,7.174393466966464e-6,1748751942.0623488,174852613171.2137,8865.026754656352,-9.459665425913443,-6.652553108805005,0.7161132396388787,NA,-9.459665425913443,-6.652553108805005,SW2,SBP,"-8.06 (-9.46, -6.65)"
factor(state)20,Conditional,1.873721120512305e-6,0.2896274398821304,-3.98501589123869,8868,0.289629500975363,7.1163097185285e-6,1777413421.6921372,177718576832.37518,8865.026754656352,-5.0398143560035,-2.93021742647388,0.5381723710628065,NA,-5.0398143560035,-2.93021742647388,SW2,SBP,"-3.99 (-5.04, -2.93)"
factor(state)21,Conditional,1.3711393954744189e-6,0.2728890447735136,-4.729742958659479,8868,0.2728905530268486,5.5269532722646865e-6,2946552126.9476833,294625901061.18475,8865.026754656352,-5.753607120556797,-3.7058787967621605,0.5223892734607485,NA,-5.753607120556797,-3.7058787967621605,SW2,SBP,"-4.73 (-5.75, -3.71)"
factor(state)22,Conditional,6.754749123321585e-6,0.2844369991286402,-3.602669294459587,8868,0.28444442935267583,2.6121882761293903e-5,131958611.19851248,13189658693.926088,8865.026754656352,-4.647983391912924,-2.55735519700625,0.5333333191848001,NA,-4.647983391912924,-2.55735519700625,SW2,SBP,"-3.60 (-4.65, -2.56)"
factor(state)23,Conditional,5.1760595146668705e-6,0.2326726148528314,-4.331693577574442,8868,0.23267830851829752,2.4470117143239483e-5,150370166.92112058,15030395643.354218,8865.026754656352,-5.277116308835838,-3.386270846313046,0.4823673999331811,NA,-5.277116308835838,-3.386270846313046,SW2,SBP,"-4.33 (-5.28, -3.39)"
factor(state)24,Conditional,2.8679688446422775e-6,0.27676799931377355,-5.923715064796038,8868,0.27677115407950265,1.1398462891115805e-5,692849695.9655607,69270756424.91815,8865.026754656352,-6.954833385450634,-4.892596744141443,0.5260904428703326,NA,-6.954833385450634,-4.892596744141443,SW2,SBP,"-5.92 (-6.95, -4.89)"
factor(state)25,Conditional,1.7258870322984457e-6,2.559952899575116,-2.6058090053949825,8868,2.559954798050852,7.41605178721823e-7,163645022070.763,16364283761270.8,8865.026754656352,-5.741723694851975,0.5301056840620095,1.5999858743285367,NA,-5.741723694851975,0.5301056840620095,SW2,SBP,"-2.61 (-5.74, 0.53)"
factor(state)27,Conditional,1.799600727266829e-6,0.29810787116841797,-7.134263467721827,8868,0.298109850729218,6.640373658070111e-6,2041311966.677947,204106799721.30127,8865.026754656352,-8.204392766280252,-6.064134169163403,0.545994368770611,NA,-8.204392766280252,-6.064134169163403,SW2,SBP,"-7.13 (-8.20, -6.06)"
factor(state)28,Conditional,2.2590877811028194e-6,0.39613065365940475,-9.093741739280574,8868,0.39613313865596395,6.273134753745725e-6,2287295700.0059333,228703744862.2096,8865.026754656352,-10.32732559928982,-7.860157879271329,0.6293910856184444,NA,-10.32732559928982,-7.860157879271329,SW2,SBP,"-9.09 (-10.33, -7.86)"
factor(state)29,Conditional,1.6999765146182523e-6,0.3622817359575184,-6.832987117043301,8868,0.36228360593168446,5.161630654721641e-6,3378383976.3958983,337807011480.12476,8865.026754656352,-8.01268943271837,-5.653284801368234,0.601899996620439,NA,-8.01268943271837,-5.653284801368234,SW2,SBP,"-6.83 (-8.01, -5.65)"
factor(state)3,Conditional,1.5048847075228887e-5,0.44606042105484955,-2.8670265662357775,8868,0.44607697478663233,3.7109585830270125e-5,65397379.019624904,6535371724.079798,8865.026754656352,-4.1760667986722675,-1.5579863337992879,0.6678899421211794,NA,-4.1760667986722675,-1.5579863337992879,SW2,SBP,"-2.87 (-4.18, -1.56)"
factor(state)30,Conditional,2.2161362334205903e-6,1.9986000522067233,-9.775313994535015,8868,1.9986024899565802,1.2197272189006478e-6,60495993514.30256,6049466534119.408,8865.026754656352,-12.546153066749065,-7.0044749223209655,1.4137193816159486,NA,-12.546153066749065,-7.0044749223209655,SW2,SBP,"-9.78 (-12.55, -7.00)"
factor(state)31,Conditional,2.9252413009580356e-6,5.3546392797556726,-4.101086526948226,8868,5.3546424975211036,6.009300214801423e-7,249229476169.8576,24922678034118.715,8865.026754656352,-8.636462878891695,0.4342898249952434,2.3140100469792917,NA,-8.636462878891695,0.4342898249952434,SW2,SBP,"-4.10 (-8.64, 0.43)"
factor(state)32,Conditional,2.1065688640530422e-5,0.6142863964406949,-8.122687994388274,8868,0.6143095686981995,3.772081485510382e-5,63295845.0657178,6325289066.531673,8865.026754656352,-9.658866666358312,-6.586509322418236,0.7837790305297786,NA,-9.658866666358312,-6.586509322418236,SW2,SBP,"-8.12 (-9.66, -6.59)"
factor(state)33,Conditional,4.689904233618432e-6,0.37826310029483623,-8.623338063151804,8868,0.3782682591894932,1.3638190706336613e-5,483989119.82922107,48387032845.45222,8865.026754656352,-9.82878484377913,-7.417891282524478,0.6150351690671788,NA,-9.82878484377913,-7.417891282524478,SW2,SBP,"-8.62 (-9.83, -7.42)"
factor(state)34,Conditional,3.5240907425170513e-6,2.683926823605551,-8.731271601943982,8868,2.6839307001053676,1.4443367768834605e-6,43143647672.66841,4314252604331.2183,8865.026754656352,-11.94222305938729,-5.520320144500674,1.6382706431189469,NA,-11.94222305938729,-5.520320144500674,SW2,SBP,"-8.73 (-11.94, -5.52)"
factor(state)35,Conditional,8.319928450919509e-6,2.5428213910423976,-7.345699495165121,8868,2.5428305429636935,3.599107821532145e-6,6948337889.81535,694788777097.5394,8865.026754656352,-10.471108079467715,-4.220290910862527,1.5946255180962374,NA,-10.471108079467715,-4.220290910862527,SW2,SBP,"-7.35 (-10.47, -4.22)"
factor(state)36,Conditional,4.127294723861433e-6,0.27645056127214984,-9.027383571527237,8868,0.2764551012963461,1.6422284034400573e-5,333813394.70896834,33371474097.023994,8865.026754656352,-10.057912992493844,-7.996854150560629,0.5257899783148648,NA,-10.057912992493844,-7.996854150560629,SW2,SBP,"-9.03 (-10.06, -8.00)"
factor(state)37,Conditional,3.441633679220994e-6,1.3732253419652425,-0.9549034229863792,8868,1.3732291277622897,2.756857519700403e-6,11842282512.85465,1184169487998.4282,8865.026754656352,-3.251684462982863,1.341877617010105,1.1718485942144103,NA,-3.251684462982863,1.341877617010105,SW2,SBP,"-0.95 (-3.25, 1.34)"
factor(state)4,Conditional,4.416707652029963e-6,2.783818367873305,-3.455677722956403,8868,2.783823226251722,1.7452180050148233e-6,29549952187.314342,2954902392922.968,8865.026754656352,-6.725837090288003,-0.18551835562480257,1.668479315500112,NA,-6.725837090288003,-0.18551835562480257,SW2,SBP,"-3.46 (-6.73, -0.19)"
factor(state)5,Conditional,2.691037825266334e-6,0.905164377197494,-4.061043943555928,8868,0.9051673373391018,3.2702700215573657e-6,8415905442.810912,841541006358.2408,8865.026754656352,-5.925759217327103,-2.1963286697847533,0.9514028260096256,NA,-5.925759217327103,-2.1963286697847533,SW2,SBP,"-4.06 (-5.93, -2.20)"
factor(state)6,Conditional,2.998590979428713e-6,0.32861698360476777,-4.005733973633951,8868,0.3286202820548451,1.0037268718615152e-5,893490352.7887348,89332894701.02197,8865.026754656352,-5.129291395928327,-2.8821765513395743,0.5732541164744002,NA,-5.129291395928327,-2.8821765513395743,SW2,SBP,"-4.01 (-5.13, -2.88)"
factor(state)7,Conditional,6.64711076374511e-5,0.6784534432033215,-4.250482501362601,8868,0.6785265614217226,1.0776028907105858e-4,7765456.662524111,775041600.527941,8864.943874971112,-5.864958222019265,-2.636006780705938,0.8237272372707622,NA,-5.864958222019265,-2.636006780705938,SW2,SBP,"-4.25 (-5.86, -2.64)"
factor(state)8,Conditional,3.1569072758770095e-6,0.2167883201079202,-2.9031739254046554,8868,0.21679179270592366,1.601812485666956e-5,350868491.6130014,35076734888.95785,8865.026754656352,-3.8157509053914045,-1.9905969454179062,0.4656090556528338,NA,-3.8157509053914045,-1.9905969454179062,SW2,SBP,"-2.90 (-3.82, -1.99)"
factor(state)9,Conditional,3.38253145178052e-6,0.20239713597364767,-4.179142434060607,8868,0.20240085675824462,1.8383245291312283e-5,266404674.32528818,26631654331.31526,8865.026754656352,-5.06091029272902,-3.2973745753921926,0.44988982735581456,NA,-5.06091029272902,-3.2973745753921926,SW2,SBP,"-4.18 (-5.06, -3.30)"
h_sbp,Conditional,4.607244318008193e-9,4.913931494219199e-5,0.1212317648811723,8868,4.9144382910941794e-5,1.0312406931618324e-4,8478679.19265519,846296266.9973215,8864.993516092802,0.10749181860177195,0.13497171116057263,0.007010305479145812,NA,0.10749181860177195,0.13497171116057263,SW2,SBP,"0.12 (0.11, 0.13)"
hh_children,Conditional,2.0082930885999126e-7,0.005275877195719024,-0.6392955661618844,8868,0.00527609810795877,4.187038133592581e-5,51375484.27222992,5133678614.760381,8865.026754656352,-0.7816609890187808,-0.4969301433049881,0.07263675452523172,NA,-0.7816609890187808,-0.4969301433049881,SW2,SBP,"-0.64 (-0.78, -0.50)"
hh_high,Conditional,8.426743058900697e-6,0.09221742293697055,-0.41813306472641953,8868,0.09222669235433534,1.0050688285748802e-4,8925575.727500577,890945013.8395653,8865.02137325048,-1.0133515471432628,0.17708541769042363,0.30368847912677777,NA,-1.0133515471432628,0.17708541769042363,SW2,SBP,"-0.42 (-1.01, 0.18)"
hh_highest,Conditional,1.7274476768862106e-5,0.14684743675475245,-0.21663574480187886,8868,0.1468664386791982,1.2938234641376718e-4,5388939.348014008,537641102.9876063,8864.707407350726,-0.9677558276570544,0.5344843380532965,0.38323157317632145,NA,-0.9677558276570544,0.5344843380532965,SW2,SBP,"-0.22 (-0.97, 0.53)"
hh_low,Conditional,3.0349467770652246e-6,0.06248957390508404,-0.557806878312887,8868,0.062492912346538816,5.342112136267958e-5,31567051.437847186,3153671906.3710485,8865.026754656352,-1.047770090757196,-0.06784366586857793,0.2499858242911762,NA,-1.047770090757196,-0.06784366586857793,SW2,SBP,"-0.56 (-1.05, -0.07)"
hh_medium,Conditional,3.7880656538127544e-6,0.07705181082713876,-0.18286367781331642,8868,0.07705597769935796,5.4075911351764596e-5,30807569.67909049,3077760450.286159,8865.026754656352,-0.7269292671067626,0.36120191148012976,0.27758958499799297,NA,-0.7269292671067626,0.36120191148012976,SW2,SBP,"-0.18 (-0.73, 0.36)"
nmembers,Conditional,1.88716745891627e-8,6.923950827416335e-4,0.005255153278471372,8868,6.924158415836816e-4,2.998031067660108e-5,100185434.24637592,10013139149.231834,8865.026754656352,-0.04631893850105511,0.05682924505799784,0.026313795651400837,NA,-0.04631893850105511,0.05682924505799784,SW2,SBP,"0.01 (-0.05, 0.06)"
rural,Conditional,6.250286679275386e-7,0.06391986175874327,0.46149957620402016,8868,0.06392054929027799,1.0756032955819151e-5,778076574.2620136,77792595382.24762,8865.026754656352,-0.034028584350345115,0.9570277367583853,0.252825135796024,NA,-0.034028584350345115,0.9570277367583853,SW2,SBP,"0.46 (-0.03, 0.96)"
w_age,Conditional,2.3211663724808632e-8,1.5146022528410985e-4,0.44149031289323387,8868,1.5148575811420713e-4,1.6854937662219016e-4,3177640.857935044,316802214.11088777,8864.258284884416,0.4173671641318483,0.4656134616546194,0.01230795507443081,NA,0.4173671641318483,0.4656134616546194,SW2,SBP,"0.44 (0.42, 0.47)"
w_alcohol,Conditional,7.20941012142827e-5,0.4018493270804515,1.8838237710144246,8868,0.40192863059178724,1.9730744540130658e-4,2320046.0536187976,231182822.7028528,8863.911479137745,0.6412489042785934,3.1263986377502557,0.6339784149257665,NA,0.6412489042785934,3.1263986377502557,SW2,SBP,"1.88 (0.64, 3.13)"
w_bmi,Conditional,1.2276285257864732e-6,4.216658167841338e-4,0.46369459484538417,8868,4.230162081624989e-4,0.0031922922864609875,9346.318029392945,883155.5700850006,8750.135599946352,0.4233832589921201,0.5040059306986483,0.020567357831342822,NA,0.4233832589921201,0.5040059306986483,SW2,SBP,"0.46 (0.42, 0.50)"
w_education_2,Conditional,1.0365916078406155e-6,0.06876579158636838,-0.767475218541181,8868,0.068766931837137,1.65813820416646e-5,327439199.5309348,32734149230.277954,8865.026754656352,-1.2814453897548195,-0.2535050473275424,0.26223449780137054,NA,-1.2814453897548195,-0.2535050473275424,SW2,SBP,"-0.77 (-1.28, -0.25)"
w_education_3,Conditional,7.349745761007464e-7,0.049172902696520984,-1.0509836026435584,8868,0.04917371116855469,1.644114333651957e-5,333048125.8285353,33294958524.51479,8865.026754656352,-1.485608482889091,-0.6163587223980258,0.2217514626074757,NA,-1.485608482889091,-0.6163587223980258,SW2,SBP,"-1.05 (-1.49, -0.62)"
w_education_4,Conditional,1.8460233166938761e-6,0.12073377158952657,-1.9745769610550106,8868,0.12073580221517494,1.681875310476912e-5,318263171.4724426,31816684312.998955,8865.026754656352,-2.6556067786315634,-1.293547143478458,0.3474705774812811,NA,-2.6556067786315634,-1.293547143478458,SW2,SBP,"-1.97 (-2.66, -1.29)"
w_tobacco_any,Conditional,2.905650617525396e-6,0.13283857236671825,-0.7269160002199868,8868,0.13284176858239755,2.4060321639691396e-5,155534851.3332945,15546751327.256502,8865.026754656352,-1.441273182417322,-0.012558818022651907,0.3644746473794817,NA,-1.441273182417322,-0.012558818022651907,SW2,SBP,"-0.73 (-1.44, -0.01)"
(Intercept),Conditional,0.006574602368327409,1.3292530513047518,88.61507310307417,8868,1.3364851139099119,0.005411255636063628,3380.2593321803956,307359.33446178376,8572.094297266975,86.349219408538,90.88092679761033,1.1560644938367028,NA,86.349219408538,90.88092679761033,SH2,SBP,"88.62 (86.35, 90.88)"
factor(state)10,Conditional,1.4228203914872086e-4,0.3150854441933151,-1.7384334066680251,8868,0.31524195443637865,4.96476566209018e-4,368398.1679390437,36512788.40532093,8859.448739884418,-2.8388828906557206,-0.6379839226803299,0.5614641167843041,NA,-2.8388828906557206,-0.6379839226803299,SH2,SBP,"-1.74 (-2.84, -0.64)"
factor(state)11,Conditional,2.7775998521764765e-5,2.1907687842838,5.520924565610972,8868,2.190799337882174,1.3946324451365377e-5,462841184.2555009,46272501732.74796,8865.026754656352,2.6199134588899726,8.421935672331971,1.4801349052982211,NA,2.6199134588899726,8.421935672331971,SH2,SBP,"5.52 (2.62, 8.42)"
factor(state)12,Conditional,4.858223574188812e-5,0.4258704415779136,3.8722784171140203,8868,0.4259238820372297,1.25469506571143e-4,5729891.637976604,571697284.42633,8864.75080447652,2.5931501747066354,5.151406659521405,0.6526284410269213,NA,2.5931501747066354,5.151406659521405,SH2,SBP,"3.87 (2.59, 5.15)"
factor(state)13,Conditional,2.8761076944401854e-5,0.805346008010506,3.003075950338745,8868,0.8053776451951449,3.9282422137724313e-5,58365071.37492599,5832382426.538736,8865.026754656352,1.244148703290464,4.762003197387026,0.8974283510092296,NA,1.244148703290464,4.762003197387026,SH2,SBP,"3.00 (1.24, 4.76)"
factor(state)14,Conditional,4.3258859703325915e-5,0.4794810127825213,1.9214070296804804,8868,0.479528597528195,9.923234176009837e-5,9156118.647053797,913978603.4369016,8865.026754656352,0.5641711011740707,3.2786429581868903,0.6924800340285595,NA,0.5641711011740707,3.2786429581868903,SH2,SBP,"1.92 (0.56, 3.28)"
factor(state)15,Conditional,2.7819514762550683e-5,0.7465957574402684,-1.0497147129246738,8868,0.7466263589065072,4.0986319159189606e-5,53614840.40954113,5357530773.562684,8865.026754656352,-2.743271447575175,0.6438420217258274,0.8640754358888506,NA,-2.743271447575175,0.6438420217258274,SH2,SBP,"-1.05 (-2.74, 0.64)"
factor(state)16,Conditional,2.864512760772258e-4,0.5683885419737261,-2.6354767028417467,8868,0.5687036383774111,5.54060819065553e-4,296106.6267249661,29317546.99864152,8858.410960416075,-4.1135334637244,-1.1574199419590943,0.7541244183670299,NA,-4.1135334637244,-1.1574199419590943,SH2,SBP,"-2.64 (-4.11, -1.16)"
factor(state)17,Conditional,3.8993109778344913e-5,0.677864513929544,1.5893482379384534,8868,0.6779074063503002,6.327179841138258e-5,22506948.938530564,2248133782.4383388,8865.026754656352,-0.024390708899701963,3.2030871847766083,0.8233513261969645,NA,-0.024390708899701963,3.2030871847766083,SH2,SBP,"1.59 (-0.02, 3.20)"
factor(state)18,Conditional,4.0177139805403384e-5,0.2664349145474449,0.8946975056274592,8868,0.2664791094012308,1.6584734872931693e-4,3281866.8341841446,327209152.5506654,8864.290128269307,-0.11706755253243062,1.9064625637873491,0.516216146009819,NA,-0.11706755253243062,1.9064625637873491,SH2,SBP,"0.89 (-0.12, 1.91)"
factor(state)19,Conditional,4.0638995420002644e-5,0.3425747235699889,-0.7311226434465505,8868,0.3426194264649509,1.30473906349195e-4,5299251.535990675,528682797.0236162,8864.695253241012,-1.878362123224581,0.4161168363314798,0.5853370195579218,NA,-1.878362123224581,0.4161168363314798,SH2,SBP,"-0.73 (-1.88, 0.42)"
factor(state)2,Conditional,4.324397887651588e-5,0.5333177268984811,-0.044981846686053546,8868,0.5333652952752452,8.918536167528416e-5,11333192.429861523,1131502072.398015,8865.026754656352,-1.4763800521378505,1.386416358765743,0.7303186258580875,NA,-1.4763800521378505,1.386416358765743,SH2,SBP,"-0.04 (-1.48, 1.39)"
factor(state)20,Conditional,7.435015927342693e-5,0.3089043578720084,1.9214720218052403,8868,0.3089861430472091,2.6468881223671545e-4,1290737.8053662,128461012.06796598,8863.042406002152,0.8319961996558547,3.010947843954626,0.5558652202172836,NA,0.8319961996558547,3.010947843954626,SH2,SBP,"1.92 (0.83, 3.01)"
factor(state)21,Conditional,4.856012446259869e-5,0.32965066408461385,0.8150492964632334,8868,0.3297040802215227,1.6201236233706644e-4,3438838.474903461,342883194.79524595,8864.335104861364,-0.31035936536922337,1.9404579582956902,0.5741986417795872,NA,-0.31035936536922337,1.9404579582956902,SH2,SBP,"0.82 (-0.31, 1.94)"
factor(state)22,Conditional,1.859690147521611e-4,0.32148686036567947,2.1614465409470074,8868,0.32169142628190683,6.35907268626148e-4,225118.83799102684,22256400.673788164,8856.836779703994,1.0497970901573745,3.27309599173664,0.5671784783310336,NA,1.0497970901573745,3.27309599173664,SH2,SBP,"2.16 (1.05, 3.27)"
factor(state)23,Conditional,5.9723624250426454e-5,0.25436183461997486,0.8681062803167048,8868,0.25442753060665035,2.582109983099129e-4,1356154.6177959358,134987338.89993563,8863.129395331845,-0.12051543662237796,1.8567279972557875,0.5044080992674982,NA,-0.12051543662237796,1.8567279972557875,SH2,SBP,"0.87 (-0.12, 1.86)"
factor(state)24,Conditional,6.251812506967848e-5,0.26150733918361446,-0.7676101314060298,8868,0.2615761091211911,2.629060345292637e-4,1308260.3763435779,130209118.89839354,8863.066419545385,-1.7700241528300147,0.23480389001795487,0.5114451183863143,NA,-1.7700241528300147,0.23480389001795487,SH2,SBP,"-0.77 (-1.77, 0.23)"
factor(state)25,Conditional,8.082476582077992e-5,2.3481821036735218,-1.3404301326455346,8868,2.3482710109159246,3.786072475858753e-5,62829062.73557015,6278626704.121894,8865.026754656352,-4.343892533232773,1.6630322679417038,1.5324069338514246,NA,-4.343892533232773,1.6630322679417038,SH2,SBP,"-1.34 (-4.34, 1.66)"
factor(state)27,Conditional,4.7723911861644925e-5,0.32028756568397104,-1.0202587477052054,8868,0.32034006198701886,1.6387679618397755e-4,3361148.573918266,335125580.8745921,8864.31327089536,-2.1295707712723337,0.08905327586192291,0.5659859203081106,NA,-2.1295707712723337,0.08905327586192291,SH2,SBP,"-1.02 (-2.13, 0.09)"
factor(state)28,Conditional,5.643718879822571e-5,0.39985814924153457,-1.5259227412599874,8868,0.39992023014921263,1.5523322652341326e-4,3745292.9971617092,373484979.70393634,8864.413982591648,-2.7653892013298202,-0.286456281190155,0.6323924652849784,NA,-2.7653892013298202,-0.286456281190155,SH2,SBP,"-1.53 (-2.77, -0.29)"
factor(state)29,Conditional,5.801156568955231e-5,0.42858851486878113,0.10869312956607532,8868,0.42865232759103966,1.488682509135673e-4,4071939.4075120254,406105001.20929146,8864.487311498257,-1.1745255870411506,1.391911846173301,0.6547154554392616,NA,-1.1745255870411506,1.391911846173301,SH2,SBP,"0.11 (-1.17, 1.39)"
factor(state)3,Conditional,4.0763505382466523e-5,0.45868152127274475,5.69963063276476,8868,0.45872636112866544,9.774859201548331e-5,9435942.433809692,941936201.5065867,8865.026754656352,4.372159943532285,7.027101321997234,0.6772934084491488,NA,4.372159943532285,7.027101321997234,SH2,SBP,"5.70 (4.37, 7.03)"
factor(state)30,Conditional,6.97731573129165e-5,1.5142383025964816,-2.524344607008986,8868,1.5143150530695257,5.0683292679838646e-5,35067837.29014185,3503586680.449404,8865.026754656352,-4.936227465263731,-0.11246174875424098,1.2305750903823487,NA,-4.936227465263731,-0.11246174875424098,SH2,SBP,"-2.52 (-4.94, -0.11)"
factor(state)31,Conditional,2.7028544417831006e-5,1.793233632687231,0.31084822551230945,8868,1.7932633640860904,1.657949381839196e-5,327513776.14555955,32741605779.04482,8865.026754656352,-2.3137941059883937,2.935490557013012,1.3391278370962536,NA,-2.3137941059883937,2.935490557013012,SH2,SBP,"0.31 (-2.31, 2.94)"
factor(state)32,Conditional,3.777730751051597e-4,0.4978924542221168,0.13573432062743573,8868,0.49830800460473246,8.339227521446265e-4,131366.7774729817,12941686.149733366,8852.547532194198,-1.2478227030496258,1.519291344304497,0.7059093458828354,NA,-1.2478227030496258,1.519291344304497,SH2,SBP,"0.14 (-1.25, 1.52)"
factor(state)33,Conditional,4.9927335473372766e-5,0.3128679283330712,-0.08333176401496376,8868,0.3129228484020919,1.7550674008354994e-4,2931067.4785859413,292182977.3849568,8864.175706131655,-1.17972596600171,1.0130624379717823,0.5593950736305173,NA,-1.17972596600171,1.0130624379717823,SH2,SBP,"-0.08 (-1.18, 1.01)"
factor(state)34,Conditional,4.931354374264071e-5,3.909145981962207,0.34393712848488167,8868,3.909200226860324,1.3876213795390981e-5,467529492.572343,46741273873.86612,8865.026754656352,-3.53124437618168,4.219118633151443,1.9771697516552098,NA,-3.53124437618168,4.219118633151443,SH2,SBP,"0.34 (-3.53, 4.22)"
factor(state)35,Conditional,5.015421080601666e-5,1.381346492416114,3.5357765331184567,8868,1.3814016620480007,3.993742978767409e-5,56466963.24012639,5642639249.85319,8865.026754656352,1.2321711845675418,5.839381881669372,1.1753304480221725,NA,1.2321711845675418,5.839381881669372,SH2,SBP,"3.54 (1.23, 5.84)"
factor(state)36,Conditional,6.087058538860646e-5,0.35484388545511825,-1.2870472626697178,8868,0.3549108430990457,1.8866046284413213e-4,2537197.5491300295,252860340.43350294,8864.017273620237,-2.4546839363978665,-0.11941058894156908,0.5957439408832,NA,-2.4546839363978665,-0.11941058894156908,SH2,SBP,"-1.29 (-2.45, -0.12)"
factor(state)37,Conditional,3.363304940331645e-5,0.8129156225065911,-0.6930744546949915,8868,0.8129526188609347,4.550862311691103e-5,43492142.200724214,4345653726.155256,8865.026754656352,-2.460254131544332,1.0741052221543486,0.9016388516811678,NA,-2.460254131544332,1.0741052221543486,SH2,SBP,"-0.69 (-2.46, 1.07)"
factor(state)4,Conditional,5.524333936864637e-5,3.339673418622451,2.1073008580550585,8868,3.339734186295756,1.819536224016411e-5,271933883.0529189,27184484208.617096,8865.026754656352,-1.4745214923501067,5.689123208460224,1.8274939634088414,NA,-1.4745214923501067,5.689123208460224,SH2,SBP,"2.11 (-1.47, 5.69)"
factor(state)5,Conditional,4.545633270596617e-5,0.6286952297188813,2.712966054494971,8868,0.6287452316848579,7.95265927386388e-5,14250799.13474758,1423042130.0201256,8865.026754656352,1.158842854637952,4.26708925435199,0.7929345696114263,NA,1.158842854637952,4.26708925435199,SH2,SBP,"2.71 (1.16, 4.27)"
factor(state)6,Conditional,7.853513152422496e-5,0.29664060887064303,2.068898833214658,8868,0.29672699751531967,2.911384720636595e-4,1067373.0988239371,106180144.6311085,8862.679627628944,1.0012544317727217,3.1365432346565942,0.5447265346165172,NA,1.0012544317727217,3.1365432346565942,SH2,SBP,"2.07 (1.00, 3.14)"
factor(state)7,Conditional,0.00393975781957896,0.46833615681618923,3.254693865573818,8868,0.4726698904177261,0.00916862632757691,1254.596075699556,107061.65758638554,8118.560769775416,1.907183948896818,4.602203782250818,0.6875099202322291,NA,1.907183948896818,4.602203782250818,SH2,SBP,"3.25 (1.91, 4.60)"
factor(state)8,Conditional,4.779699585032946e-5,0.2470123391051499,1.1366637766772354,8868,0.24706491580058526,2.128051863009109e-4,1994986.9748081255,198736708.8385267,8863.718603215442,0.16245142218429542,2.1108761311701754,0.4970562501373313,NA,0.16245142218429542,2.1108761311701754,SH2,SBP,"1.14 (0.16, 2.11)"
factor(state)9,Conditional,6.760928387019953e-5,0.21323544296476077,1.1870168931414316,8868,0.213309813177018,3.48648808742345e-4,745053.3358688466,74039953.637454,8861.848753340006,0.28179819572054776,2.092235590562315,0.46185475333379217,NA,0.28179819572054776,2.092235590562315,SH2,SBP,"1.19 (0.28, 2.09)"
h_age,Conditional,2.7114454100671675e-8,1.281457170722413e-4,0.19749465965478777,8868,1.2817554297175204e-4,2.3269571416843556e-4,1669102.0509122442,166213287.9358949,8863.4649189922,0.17530499815856096,0.21968432115101458,0.011321463817534906,NA,0.17530499815856096,0.21968432115101458,SH2,SBP,"0.20 (0.18, 0.22)"
h_alcohol,Conditional,2.6783120272730066e-5,0.037497977839114356,1.736257212494082,8868,0.03752743927141436,7.850637526031419e-4,148097.6467341548,14602683.005287776,8853.669026657217,1.356572953530027,2.1159414714581373,0.1937200022491595,NA,1.356572953530027,2.1159414714581373,SH2,SBP,"1.74 (1.36, 2.12)"
h_bmi,Conditional,1.445933802601516e-5,6.556731406287932e-4,0.5663225737311965,8868,6.715784124574098e-4,0.023683417354671683,236.14748213936076,16045.519138293628,5622.74156629544,0.5155266086245593,0.6171185388378337,0.02591482997160911,NA,0.5155266086245593,0.6171185388378337,SH2,SBP,"0.57 (0.52, 0.62)"
h_education_2,Conditional,2.6320040753494037e-5,0.08649168518867482,0.14708835620219005,8868,0.08652063723350367,3.3462588527529064e-4,808603.0649525919,80375454.75661714,8862.056660466085,-0.42942311383359844,0.7235998262379785,0.2941439056541945,NA,-0.42942311383359844,0.7235998262379785,SH2,SBP,"0.15 (-0.43, 0.72)"
h_education_3,Conditional,5.6109700093758296e-5,0.06162642996385342,0.2537134199479861,8868,0.06168815063395655,0.0010005271590871729,91531.62279594927,8990518.634371499,8848.41286929031,-0.23308484852759775,0.7405116884235698,0.24837099394646822,NA,-0.23308484852759775,0.7405116884235698,SH2,SBP,"0.25 (-0.23, 0.74)"
h_education_4,Conditional,1.8811646278794758e-4,0.10518580878468402,-0.043581182153585966,8868,0.10539273689375075,0.0019634000896603734,24179.056686503856,2334666.7406672277,8815.182848192504,-0.6798690718420288,0.5927067075348568,0.3246424754922725,NA,-0.6798690718420288,0.5927067075348568,SH2,SBP,"-0.04 (-0.68, 0.59)"
h_tobacco_any,Conditional,1.690384910358486e-5,0.0372554042754785,-0.5431963762055583,8868,0.037273998509492444,4.988526790118323e-4,364912.5880227423,36165784.62836657,8859.407058124072,-0.9215963497004198,-0.16479640271069684,0.19306475211568902,NA,-0.9215963497004198,-0.16479640271069684,SH2,SBP,"-0.54 (-0.92, -0.16)"
hh_children,Conditional,2.655954983037275e-6,0.00500867804647006,0.02613255585795049,8868,0.005011599596951402,5.829576814393166e-4,267616.9971357933,26483077.47165476,8857.868466019567,-0.11261849904702542,0.1648836107629264,0.07079265213955048,NA,-0.11261849904702542,0.1648836107629264,SH2,SBP,"0.03 (-0.11, 0.16)"
